Type,Method,Job,AnalyzeLaunchVariance,EvaluateOverhead,MaxAbsoluteError,MaxRelativeError,MinInvokeCount,MinIterationTime,OutlierMode,Affinity,EnvironmentVariables,Jit,Platform,PowerPlanMode,Runtime,AllowVeryLargeObjects,Concurrent,CpuGroups,Force,HeapAffinitizeMask,HeapCount,NoAffinitize,RetainVm,Server,Arguments,BuildConfiguration,Clock,EngineFactory,NuGetReferences,Toolchain,IsMutator,InvocationCount,IterationCount,IterationTime,LaunchCount,MaxIterationCount,MaxWarmupIterationCount,MemoryRandomization,MinIterationCount,MinWarmupIterationCount,RunStrategy,UnrollFactor,WarmupCount,ContextType,ComponentArrangement,Mean,Error,StdDev,Gen 0,Gen 1,Allocated
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x2,170.000 ms,1.1418 ms,1.0680 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x2,177.048 ms,2.8402 ms,2.6567 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Shared_x1,43.076 ms,0.1540 ms,0.1286 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Shared_x1,188.267 ms,1.9427 ms,1.8172 ms,5000.0000,2000.0000,"32,055,520 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Shared_x1,258.532 ms,1.2861 ms,1.2030 ms,212000.0000,-,"352,525,548 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Shared_x1,158.902 ms,0.4728 ms,0.4422 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Shared_x1,167.125 ms,3.1375 ms,2.7813 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Shared_x2,58.403 ms,0.1216 ms,0.1078 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Shared_x2,207.889 ms,4.1501 ms,4.4406 ms,5000.0000,2000.0000,"32,055,448 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Shared_x2,334.565 ms,1.4787 ms,1.3109 ms,250000.0000,-,"416,625,128 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Shared_x2,170.400 ms,2.3537 ms,2.0865 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Shared_x2,176.307 ms,0.7705 ms,0.7207 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x1_Shared_x1,58.808 ms,0.1154 ms,0.1080 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Normal_x1_Shared_x1,204.012 ms,3.0047 ms,2.6635 ms,5000.0000,2000.0000,"32,055,504 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Normal_x1_Shared_x1,332.929 ms,1.4332 ms,1.3406 ms,250000.0000,-,"416,625,128 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x1_Shared_x1,170.703 ms,0.8512 ms,0.7546 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x1_Shared_x1,174.539 ms,0.6880 ms,0.6436 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x1_Shared_x2,75.245 ms,0.8665 ms,0.8105 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Normal_x1_Shared_x2,211.465 ms,2.6144 ms,3.5786 ms,5000.0000,2000.0000,"32,055,464 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Normal_x1_Shared_x2,402.787 ms,1.1669 ms,1.0344 ms,289000.0000,-,"480,719,152 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x1_Shared_x2,179.298 ms,2.3145 ms,2.1650 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x1_Shared_x2,184.162 ms,0.9493 ms,0.8879 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x2_Shared_x1,73.958 ms,0.1579 ms,0.1232 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Normal_x2_Shared_x1,213.450 ms,4.0896 ms,4.0166 ms,5000.0000,2000.0000,"32,055,520 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Normal_x2_Shared_x1,401.250 ms,2.9295 ms,2.5970 ms,289000.0000,-,"480,719,152 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x2_Shared_x1,179.894 ms,1.0006 ms,0.8356 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x2_Shared_x1,182.679 ms,1.0567 ms,0.9368 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x2_Shared_x2,91.245 ms,0.7755 ms,0.6874 ms,-,-,0 B
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Normal_x2_Shared_x2,224.705 ms,2.5927 ms,2.1650 ms,5000.0000,2000.0000,"32,055,464 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Normal_x2_Shared_x2,449.417 ms,3.1552 ms,2.9514 ms,253000.0000,-,"420,634,336 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x2_Shared_x2,188.054 ms,0.8570 ms,0.8016 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityBlueprintLifeTest,CreateEntityBlueprint,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x2_Shared_x2,191.901 ms,1.1649 ms,1.0327 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x1,75.159 ms,0.4368 ms,0.4086 ms,2000.0000,1000.0000,"12,025,012 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Normal_x1,267.505 ms,3.6455 ms,3.4100 ms,11000.0000,6000.0000,"68,101,904 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Normal_x1,53.535 ms,0.1656 ms,0.1383 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x1,242.972 ms,0.8734 ms,0.8170 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x1,255.864 ms,1.5082 ms,1.2594 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x2,187.296 ms,0.8295 ms,0.7353 ms,4000.0000,3000.0000,"24,040,888 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Normal_x2,674.864 ms,5.6708 ms,5.3044 ms,28000.0000,16000.0000,"172,259,344 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Normal_x2,91.383 ms,0.4757 ms,0.3973 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Normal_x2,555.554 ms,2.6551 ms,2.4836 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Normal_x2,723.600 ms,3.1816 ms,2.8204 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Shared_x1,75.254 ms,0.5147 ms,0.4563 ms,2000.0000,1000.0000,"12,025,020 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Shared_x1,305.848 ms,5.1603 ms,4.8270 ms,16000.0000,9000.0000,"100,153,316 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Shared_x1,52.517 ms,0.3430 ms,0.2865 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Shared_x1,347.153 ms,2.2926 ms,2.1445 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Shared_x1,355.293 ms,0.9439 ms,0.8830 ms,7000.0000,-,"12,023,312 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Shared_x2,186.863 ms,1.0988 ms,0.9175 ms,4000.0000,3000.0000,"24,040,888 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed_ArcheType,Shared_x2,862.203 ms,2.2729 ms,2.1261 ms,41000.0000,18000.0000,"244,360,648 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native,Shared_x2,92.119 ms,0.4560 ms,0.4042 ms,-,-,0 B
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Native_ArcheType,Shared_x2,795.844 ms,2.0176 ms,1.6848 ms,14000.0000,-,"24,038,432 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Nativ(...)inous [26],Shared_x2,964.297 ms,2.9353 ms,2.4511 ms,14000.0000,-,"24,038,432 B"
EcsContext_EntityComponentLifeTest,AddComponent,Job-FTOBUC,False,Default,Default,Default,Default,Default,Default,111111111111111111111111,Empty,LegacyJit,X86,8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c,.NET Framework 4.8,False,True,False,True,Default,Default,False,False,False,Default,Default,Default,Default,Default,Default,Default,1,Default,Default,Default,Default,Default,Default,Default,Default,Default,1,Default,Managed,Normal_x1_Shared_x1,188.386 ms,0.7112 ms,0.6305 ms,4000.0000,3000.0000,"24,040,888 B"
